trip_id,customer_id,driver_id,booking_datetime,pickup_location,drop_location,distance_km,duration_minutes,vehicle_type,payment_method,surge_multiplier,fare,trip_status,cancellation_reason,driver_rating,customer_rating
T005207,C00193,D0329,2025-12-22 07:26:00,Manesar,Ecotech,24.5,96,Bike,UPI,1.5,4571.25,Completed,,4.1,3.9
T005208,C00904,D0321,2025-05-06 17:11:00,Dwarka,Lajpat Nagar,16.6,57,Mini,upi,1.2,495.6,Completed,,3.3,4.6
T005209,C01102,D0259,2025-02-09 02:23:00,Vasant Kunj,Sahibabad,1.1,4,Auto,Wallet,1.0,74.5,Completed,,4.5,4.6
T005210,C00793,D0395,2025-07-24 05:03:00,Noida Sector 62,Sector 14 Gurugram,24.3,103,SUV,Upi,1.2,744.6,Completed,,3.5,4.8
T005211,C01861,D0013,2025-10-18 18:48:00,Noida Sector 76,DLF Mall of India,8.5,21,Auto,Credit Card,1.0,219.5,Cancelled,Driver Cancelled,,
T005212,C00954,D0159,2025-07-02 04:27:00,Sector 56 Gurugram,ITO,20.6,66,Mini,Wallet,2.0,982.0,Completed,,4.9,4.9
T005213,C01671,D0527,2025-03-04 03:10:00,Connaught Place,Rohini,26.2,87,Auto,CASH,1.0,617.0,Completed,,3.7,3.5
T005214,C02721,D0259,2025-01-11 15:51:00,Golf Course Road,Anand Vihar ISBT,6.8,29,Auto,Wallet,1.0,210.0,Completed,,3.3,4.3
T005215,C00040,D0487,2025-12-01 11:38:00,Huda City Centre,RK Puram,0.0,28,SUV,cash,1.0,220.0,Completed,,3.3,4.1
T005216,C01027,D0568,2025-03-08 07:44:00,Kalkaji,Ecotech,18.1,48,SUV,upi,1.2,501.0,Completed,,3.1,3.4
T005217,C02151,D0078,2025-12-19 03:34:00,Noida Sector 78,Beta 1,24.5,100,Sedan,Cash,1.5,926.25,Completed,,4.2,4.4
T005218,C02983,D0352,2025-05-14 06:17:00,Mohan Nagar,Seelampur,28.3,99,Sedan,upi,2.0,1345.0,Completed,,3.3,4.1
T005219,C00227,D0224,2025-09-17 08:48:00,Model Town,Noida Sector 15,17.0,60,Sedan,cash,1.0,425.0,Completed,,4.7,4.5
T005220,C00380,D0582,2025-04-12 03:35:00,Sector 14 Gurugram,Film City Noida,7.4,21,Bike,CASH,1.0,203.0,Completed,,3.2,4.8
T005221,C00213,D0425,2025-03-13 06:53:00,IGI Airport T1,Shahdara,8.9,34,Sedan,Cash,2.0,503.0,Completed,,4.9,4.1
T005222,C02522,D0558,2025-05-01 07:12:00,Sarojini Nagar,Botanical Garden,20.7,71,Sedan,Cash,2.0,1005.0,Completed,,3.7,4.0
T005223,C01337,D0563,2025-03-24 19:40:00,Indirapuram,Beta 1,18.5,58,Auto,upi,2.0,887.0,Completed,,3.6,4.0
T005224,C00050,D0332,2025-11-11 10:04:00,ITO,Yamuna Bank,12.9,39,Mini,Upi,1.0,321.5,Completed,,4.7,
T005225,C01895,D0204,2025-01-27 01:26:00,Airport T3,Noida Sector 37,9.5,24,SUV,Wallet,1.5,360.75,Completed,,3.1,4.7
T005226,C02173,D0046,2025-05-19 21:34:00,Raj Nagar Extension,Daryaganj,18.5,69,SUV,cash,2.0,931.0,Completed,,3.9,3.4
T005227,C02604,D0467,2025-09-08 19:36:00,Airport T3,Alpha 1,1.5,4,SUV,UPI,1.2,96.6,Completed,,3.2,4.7
T005228,C00816,D0465,2025-08-09 00:58:00,Old Delhi Railway Station,Kaushambi,4.1,17,Bike,Wallet,2.0,291.0,Completed,,4.2,3.9
T005229,C01359,D0467,2025-10-24 21:28:00,RK Puram,Jama Masjid,1.6,4,SUV,Wallet,1.0,82.0,Completed,,,5.0
T005230,C01730,D0171,2025-04-04 10:23:00,Wave City Center,Beta 1,9.2,41,Bike,Cash,1.0,270.0,Completed,,3.3,
T005231,C00479,D0226,2025-12-24 16:32:00,Noida Sector 76,Ghaziabad Railway Station,19.6,78,Mini,Credit Card,1.5,750.0,Completed,,3.9,3.1
T005232,C01935,D0015,2025-11-12 09:05:00,Cyber Hub,DLF Phase 3,17.9,79,Mini,Upi,1.2,571.8,Completed,,4.5,3.2
T005233,C01684,D0571,2025-06-24 23:32:00,Sector 29 Gurugram,Sahibabad,8.4,32,Bike,Credit Card,1.0,240.0,Completed,,4.1,4.0
T005234,C02708,D0076,2025-11-17 01:22:00,INA,Udyog Vihar,26.3,66,Bike,cash,1.0,576.5,Completed,,4.0,3.6
T005235,C00749,D0218,2025-01-22 21:34:00,Civil Lines,Manesar,2.5,9,Auto,Cash,1.5,158.25,Completed,,3.5,3.8
T005236,C00293,D0230,2025-10-29 21:01:00,Logix Mall,Sector 56 Gurugram,5.9,20,Bike,CASH,1.0,178.5,Completed,,4.7,4.5
T005237,C02519,D0385,2025-03-09 10:46:00,Crossings Republik,Kaushambi,17.4,58,Sedan,UPI,1.5,640.5,Completed,,4.3,4.8
T005238,C01970,D0101,2025-06-12 05:55:00,Greater Kailash,Botanical Garden,7.8,32,Bike,Upi,2.0,462.0,Completed,,4.5,4.8
T005239,C00818,D0541,2025-08-05 03:59:00,Film City Noida,Lajpat Nagar,12.0,31,Bike,Cash,1.5,438.0,Completed,,3.7,3.2
T005240,C02017,D0520,2025-02-18 00:49:00,Mandi House,Kalkaji,9.6,42,SUV,Cash,1.0,278.0,Completed,,3.6,4.9
T005241,C02193,D0217,2025-07-07 09:11:00,Kashmere Gate,DLF Phase 3,4.4,17,Sedan,CASH,1.0,150.0,Cancelled,Customer Cancelled,,
T005242,C02533,D0405,2025-02-16 09:16:00,Mayur Vihar,Rajouri Garden,2.8,9,Sedan,Wallet,1.5,165.0,Completed,,4.2,3.6
T005243,C00340,D0350,2025-03-29 05:31:00,IFFCO Chowk,Ghaziabad Railway Station,3.4,8,Mini,cash,1.2,140.4,Completed,,3.9,3.7
T005244,C00166,D0416,2025-07-09 07:00:00,Hauz Khas,Sector 29 Gurugram,28.4,71,Mini,Credit Card,1.2,741.6,Cancelled,Customer Cancelled,,
T005245,C02670,D0167,2025-04-07 05:03:00,Laxmi Nagar,Greater Kailash,25.2,95,Sedan,Upi,1.0,618.0,Completed,,4.8,3.9
T005246,C00040,D0268,2025-03-22 16:18:00,Knowledge Park,Shahdara,2.4,6,Sedan,Wallet,1.2,117.6,Completed,,,3.7
T005247,C02297,D0243,2025-03-14 23:03:00,Rajouri Garden,Gamma 1,10.2,40,Auto,Wallet,1.5,424.5,Completed,,3.6,3.1
T005248,C02333,D0232,2025-03-23 12:38:00,Laxmi Nagar,Anand Vihar ISBT,20.2,62,SUV,UPI,1.0,477.0,Completed,,3.3,3.2
T005249,C00552,D0028,2025-10-16 15:27:00,Sector 14 Gurugram,Yamuna Bank,27.6,80,Sedan,Wallet,1.0,624.0,Completed,,3.2,4.4
T005250,C01926,D0534,2025-08-05 04:00:00,Alpha 1,DLF Phase 1,18.2,62,Mini,Wallet,1.5,670.5,Completed,,4.2,3.5
T005251,C00873,D0179,2025-10-19 08:33:00,Rajouri Garden,Knowledge Park,8.7,28,Bike,UPI,1.5,354.75,Completed,,3.2,3.7
T005252,C00391,D0478,2025-09-02 11:17:00,Noida City Centre,ITO,1.9,7,Bike,upi,1.2,111.0,Cancelled,Customer Cancelled,,
T005253,C01875,D0196,2025-08-07 13:19:00,Golf Course Road,Karol Bagh,20.4,75,SUV,UPI,1.2,607.2,Completed,,3.2,3.1
T005254,C00862,D0580,2025-01-11 16:41:00,South Extension,IFFCO Chowk,18.3,72,Bike,cash,2.0,937.0,Completed,,3.9,3.7
T005255,C02550,D0341,2025-06-01 09:57:00,Dwarka,Bisrakh,16.7,58,Auto,Cash,1.0,416.5,Completed,,4.6,3.3
T005256,C02349,D0210,2025-01-14 09:55:00,Red Fort,Bisrakh,23.9,84,Auto,Upi,1.0,576.5,Completed,,4.2,3.8
T005257,C02922,D0292,2025-08-03 05:03:00,Ambience Mall,Ecotech,15.5,65,Sedan,Cash,1.0,412.5,Completed,,3.3,3.2
T005258,C01603,D0237,2025-06-01 06:38:00,Huda City Centre,Wave City Center,13.2,46,Bike,CASH,2.0,680.0,Completed,,3.3,3.5
T005259,C00392,D0352,2025-05-25 15:19:00,Sarojini Nagar,Huda City Centre,6.0,22,Sedan,CASH,1.5,276.0,Completed,,4.9,4.6
T005260,C01450,D0321,2025-05-02 16:14:00,Pragati Maidan,Janakpuri,13.6,43,Mini,upi,1.0,340.0,Completed,,3.4,4.1
T005261,C00124,D0483,2025-11-24 08:55:00,Aerocity,IGI Airport T1,4.7,16,Bike,UPI,1.0,762.5,Completed,,3.4,4.5
T005262,C00561,D0191,2025-03-05 04:15:00,Sector 56 Gurugram,DLF Phase 2,14.1,53,Mini,Cash,2.0,735.0,Completed,,3.3,4.6
T005263,C02841,D0142,2025-09-26 16:34:00,Vasundhara,Sohna Road,14.7,38,Mini,Credit Card,1.0,346.5,Completed,,3.1,4.3
T005264,C00570,D0063,2025-08-05 03:01:00,DLF Phase 2,Beta 1,9.3,39,SUV,Wallet,1.2,321.0,Completed,,3.9,4.3
T005265,C01382,D0193,2025-03-13 07:35:00,Noida Sector 18,AIIMS,20.3,70,Auto,Credit Card,1.0,494.5,Cancelled,No Driver Available,,
T005266,C01211,D0149,2025-03-01 14:34:00,Seelampur,Golf Course Road,29.7,125,SUV,,1.2,894.6,Completed,,4.7,4.0
T005267,C02724,D0020,2025-05-17 22:44:00,Vasant Kunj,Noida Sector 37,18.5,62,Bike,cash,2.0,903.0,Completed,,4.9,3.4
T005268,C00869,D0568,2025-01-28 20:34:00,Noida Sector 78,Raj Nagar Extension,26.6,97,SUV,UPI,1.0,643.0,Completed,,4.1,4.1
T005269,C01944,D0307,2025-06-13 10:44:00,Defence Colony,Golf Course Road,14.0,43,Sedan,Wallet,1.0,346.0,Completed,,4.7,4.8
T005270,C01030,D0114,2025-01-18 05:47:00,INA,Mahipalpur,25.5,103,Bike,Credit Card,1.5,957.75,Completed,,3.6,3.2
T005271,C01607,D0129,2025-09-09 15:41:00,Pitampura,Aerocity,28.4,104,SUV,upi,2.0,1368.0,Completed,,4.3,4.9
T005272,C02705,D0438,2025-12-02 08:37:00,Rajouri Garden,Aerocity,13.5,42,Mini,Credit Card,1.0,336.5,Completed,,4.1,4.2
T005273,C00605,D0227,2025-02-06 19:01:00,Kashmere Gate,Dwarka,27.5,98,Bike,cash,1.0,658.5,Completed,,3.0,4.5
T005274,C01063,D0294,2025-09-22 15:55:00,Rajouri Garden,Mahipalpur,27.0,72,SUV,upi,1.2,718.8,Completed,,,3.5
T005275,C01192,D0023,2025-08-31 19:11:00,IGI Airport T1,Nehru Place,16.3,47,SUV,Cash,1.2,466.2,Completed,,3.8,3.4
T005276,C02838,D0339,2025-08-16 12:09:00,Cyber Hub,Pitampura,21.4,73,Sedan,Credit Card,1.2,620.4,Completed,,4.6,4.2
T005277,C00501,D0546,2025-07-07 16:49:00,Yamuna Bank,Hauz Khas,28.6,108,Auto,Credit Card,1.5,1042.5,Completed,,3.3,3.4
T005278,C01467,D0400,2025-04-20 18:16:00,Sector 56 Gurugram,Gamma 1,15.3,43,Mini,Cash,1.0,365.5,Completed,,4.5,4.2
T005279,C02417,D0206,2025-05-11 04:24:00,DLF Phase 2,Manesar,18.0,50,Sedan,cash,1.0,420.0,Cancelled,Customer Cancelled,,
T005280,C01227,D0575,2025-04-18 00:16:00,Lajpat Nagar,Rajouri Garden,25.6,115,Bike,,1.0,664.0,Completed,,3.0,4.2
T005281,C02609,D0465,2025-09-09 05:35:00,Noida Sector 16,Knowledge Park,10.2,40,Bike,UPI,1.2,-339.6,Cancelled,Customer Cancelled,,
T005282,C00798,D0318,2025-06-23 22:44:00,DLF Phase 1,Botanical Garden,25.1,63,Mini,Wallet,1.0,552.5,Completed,,4.0,3.8
T005283,C01441,D0332,2025-01-20 05:27:00,Laxmi Nagar,DLF Mall of India,4.9,14,Mini,Credit Card,1.0,151.5,Completed,,,4.6
T005284,C00189,D0156,2025-01-07 14:25:00,Mandi House,Pari Chowk,17.6,77,Sedan,CASH,1.2,561.6,Completed,,4.0,4.4
T005285,C01227,D0234,2025-06-01 22:17:00,Film City Noida,Noida Sector 137,25.2,82,Auto,Cash,1.0,592.0,Completed,,3.8,4.4
T005286,C01577,D0418,2025-12-11 07:28:00,Ecotech,Noida Sector 76,4.5,19,Mini,cash,1.0,155.5,Completed,,4.9,5.0
T005287,C02022,D0509,2025-07-29 15:54:00,Golf Course Road,Loni,29.1,87,Mini,CASH,1.0,660.5,Cancelled,Driver Cancelled,,
T005288,C01622,D0171,2025-06-28 02:47:00,Vasundhara,Sector 56 Gurugram,28.0,74,Bike,CASH,2.0,1236.0,Completed,,3.9,4.9
T005289,C00727,D0145,2025-08-22 21:35:00,South Extension,Sahibabad,6.5,18,SUV,UPI,2.0,367.0,Completed,,4.5,3.5
T005290,C01972,D0481,2025-11-08 07:57:00,INA,Bisrakh,7.9,25,Sedan,UPI,2.0,437.0,Completed,,3.3,4.9
T005291,C02296,D0396,2025-12-05 05:43:00,Noida Sector 16,INA,25.5,108,Sedan,upi,1.0,648.5,Completed,,3.5,4.5
T005292,C00140,D0198,2025-12-19 19:28:00,Beta 1,Shahdara,3.4,14,SUV,UPI,1.0,129.0,Completed,,4.7,3.1
T005293,C02384,D0025,2025-07-17 15:31:00,Mahipalpur,Noida Sector 76,16.8,47,SUV,Wallet,1.0,396.0,Completed,,4.9,4.3
T005294,C01271,D0476,2025-08-01 03:07:00,Seelampur,ITO,16.4,50,Bike,Wallet,2.0,792.0,Completed,,4.5,4.0
T005295,C01243,D0010,2025-01-02 16:07:00,Kashmere Gate,Model Town,11.3,31,Auto,cash,1.0,281.5,Completed,,3.0,4.8
T005296,C01734,D0423,2025-09-04 16:24:00,MG Road,Jama Masjid,18.8,61,Mini,cash,1.2,544.8,Completed,,3.7,3.5
T005297,C00817,D0467,2025-04-27 06:07:00,Rohini,Noida City Centre,24.9,103,SUV,Credit Card,1.2,755.4,Completed,,3.1,3.4
T005298,C00164,D0481,2025-08-16 14:12:00,Loni,Akshardham,8.1,29,Sedan,upi,1.0,229.5,Completed,,3.5,3.6
T005299,C00675,D0493,2025-07-09 15:52:00,Bisrakh,Gamma 1,17.0,48,Auto,UPI,1.0,401.0,Completed,,4.2,
T005300,C00808,D0340,2025-03-25 11:04:00,Kalkaji,Connaught Place,28.7,102,Sedan,CASH,1.0,684.5,Completed,,3.6,4.5
T005301,C02043,D0058,2025-01-06 09:30:00,Mandi House,Cyber Hub,16.9,43,Mini,Upi,1.0,389.5,Completed,,4.6,4.0
T005302,C02302,D0470,2025-01-17 06:17:00,Jama Masjid,Defence Colony,12.4,44,SUV,UPI,1.0,324.0,Completed,,3.2,4.1
T005303,C00220,D0106,2025-07-10 06:21:00,DLF Phase 2,Sector 56 Gurugram,19.4,82,Mini,UPI,1.2,606.0,Completed,,3.1,4.5
T005304,C01674,D0039,2025-09-18 17:26:00,AIIMS,Bisrakh,28.6,117,Sedan,Credit Card,1.0,713.0,Completed,,3.3,4.1
T005305,C00434,D0268,2025-05-15 14:18:00,Noida Sector 16,Mohan Nagar,1.8,5,Sedan,Upi,1.5,130.5,Completed,,3.5,4.3
T005306,C00259,D0556,2025-04-12 18:20:00,DLF Mall of India,Noida Sector 63,21.4,91,SUV,Cash,1.0,553.0,Completed,,4.1,3.5
T005307,C01341,D0385,2025-03-06 22:17:00,Lajpat Nagar,Raj Nagar Extension,11.1,38,Sedan,Credit Card,1.5,438.75,Completed,,3.5,4.1
T005308,C02386,D0184,2025-08-26 16:24:00,Ghaziabad Railway Station,Manesar,17.2,55,SUV,Wallet,1.5,627.0,Completed,,4.4,4.1
T005309,C02842,D0466,2025-12-26 06:29:00,Cyber Hub,Kaushambi,22.1,82,Sedan,UPI,1.2,654.6,Completed,,4.5,4.0
T005310,C02819,D0418,2025-08-12 11:09:00,South Extension,Noida Sector 16,25.8,75,Mini,cash,2.0,1174.0,Completed,,4.1,4.1
T005311,C01551,D0276,2025-09-24 00:07:00,Pitampura,Yamuna Bank,27.9,106,Sedan,cash,1.5,1020.75,Completed,,4.6,3.3
T005312,C01537,D0312,2025-03-05 23:00:00,Saket,Nehru Place,0.0,63,Sedan,Cash,1.5,815.25,Completed,,3.6,4.7
T005313,C01324,D0488,2025-10-11 16:01:00,MG Road,Gamma 1,7.5,20,SUV,Wallet,1.0,202.5,Cancelled,Driver Cancelled,,
T005314,C02721,D0552,2025-04-03 14:25:00,Rajouri Garden,Noida Sector 137,21.6,73,Sedan,Upi,1.2,624.0,Cancelled,Customer Cancelled,,
T005315,C00019,D0083,2025-12-10 15:46:00,Sector 14 Gurugram,Raj Nagar Extension,5.9,19,Mini,upi,1.0,176.5,Completed,,4.2,4.4
T005316,C02903,D0063,2025-11-08 10:58:00,Noida Sector 78,IFFCO Chowk,2.7,8,SUV,Cash,1.5,159.75,Completed,,4.4,3.5
T005317,C00795,D0442,2025-09-09 22:59:00,Airport T3,Noida Sector 62,21.2,82,Auto,UPI,2.0,1064.0,Completed,,3.2,4.1
T005318,C03000,D0489,2025-04-20 03:04:00,Red Fort,Manesar,5.9,24,Sedan,Wallet,1.0,186.5,Cancelled,Driver Cancelled,,
T005319,C00729,D0117,2025-07-21 07:04:00,Wave City Center,Mayur Vihar,20.4,76,Bike,Cash,1.5,762.0,Completed,,5.0,4.1
T005320,C02705,D0462,2025-05-05 07:17:00,Rajouri Garden,Raj Nagar Extension,21.6,77,SUV,CASH,1.0,528.0,Completed,,3.6,4.2
T005321,C01023,D0143,2025-07-16 13:08:00,Aerocity,Kalkaji,17.9,65,SUV,Credit Card,2.0,897.0,Completed,,5.0,4.9
T005322,C00914,D0018,2025-08-18 08:08:00,Sector 29 Gurugram,Noida Sector 16,13.3,38,Mini,upi,2.0,651.0,Completed,,3.3,4.1
T005323,C00111,D0010,2025-04-05 07:41:00,Logix Mall,Model Town,19.3,80,Auto,Credit Card,2.0,999.0,Completed,,3.0,4.6
T005324,C02808,D0201,2025-02-06 09:04:00,Botanical Garden,Sector 56 Gurugram,8.1,34,Sedan,upi,1.2,287.4,Cancelled,Driver Cancelled,,
T005325,C00960,D0223,2025-04-14 17:05:00,Ecotech,Kaushambi,8.5,38,Auto,Wallet,1.0,253.5,Completed,,3.7,3.2
T005326,C02792,D0345,2025-03-22 07:49:00,Beta 1,Cyber Hub,10.9,39,Sedan,CASH,1.0,291.5,Completed,,3.0,4.6
T005327,C01567,D0468,2025-12-31 02:14:00,Nehru Place,Greater Kailash,26.1,104,Bike,UPI,1.2,779.4,Completed,,4.2,4.8
T005328,C00429,D0246,2025-06-08 12:19:00,Mayur Vihar,Mahipalpur,18.5,72,SUV,Cash,1.0,471.5,Completed,,3.4,4.8
T005329,C02296,D0230,2025-04-07 22:08:00,Sector 45 Gurugram,Noida Sector 76,11.5,47,Bike,upi,1.0,316.5,Completed,,3.3,4.1
T005330,C02070,D0316,2025-11-30 17:39:00,Vasant Kunj,Loni,12.2,38,Bike,Cash,1.0,309.0,Completed,,4.7,4.4
T005331,C00235,D0397,2025-08-27 18:37:00,Civil Lines,Sector 29 Gurugram,26.4,76,Auto,UPI,1.2,717.6,Completed,,3.8,4.6
T005332,C01573,D0356,2025-07-22 02:09:00,Lajpat Nagar,Cyber City,27.4,114,SUV,Upi,1.2,826.8,Completed,,5.0,4.0
T005333,C00868,D0312,2025-01-20 13:34:00,Delta 1,Golf Course Road,13.8,38,Sedan,Cash,1.0,333.0,Completed,,4.1,3.8
T005334,C02438,D0498,2025-12-29 01:28:00,Sarojini Nagar,Udyog Vihar,9.7,43,Auto,UPI,1.0,281.5,Completed,,4.5,4.0
T005335,C02784,D0210,2025-02-25 12:58:00,Vasundhara,Knowledge Park,4.9,20,Auto,Wallet,1.0,163.5,Cancelled,No Driver Available,,
T005336,C02427,D0381,2025-05-06 22:19:00,Greater Kailash,Cyber Hub,19.4,49,Mini,Credit Card,1.2,526.8,Cancelled,No Driver Available,,
T005337,C00095,D0468,2025-04-25 11:51:00,Malviya Nagar,Noida Sector 37,14.1,62,Bike,Upi,1.0,385.5,Completed,,4.2,4.9
T005338,C02777,D0553,2025-01-04 11:15:00,Sector 14 Gurugram,Dwarka,24.2,79,Mini,UPI,1.0,571.0,Completed,,4.8,4.3
T005339,C02592,D0021,2025-06-20 03:00:00,Rajouri Garden,Daryaganj,27.1,106,Bike,UPI,1.0,668.5,Cancelled,Driver Cancelled,,
T005340,C02558,D0572,2025-08-29 05:25:00,Old Delhi Railway Station,Noida Sector 76,5.2,14,SUV,CASH,1.2,187.2,Completed,,,4.7
T005341,C01480,D0588,2025-05-06 23:53:00,Seelampur,New Delhi Railway Station,3.3,13,SUV,Upi,2.0,251.0,Completed,,3.5,4.0
T005342,C00759,D0258,2025-08-26 09:09:00,Sector 14 Gurugram,Dilshad Garden,16.7,44,Mini,CASH,1.5,582.75,Cancelled,No Driver Available,,
T005343,C02015,D0317,2025-08-08 10:05:00,Crossings Republik,Gamma 1,9.6,37,Sedan,Credit Card,1.0,268.0,Completed,,3.4,4.5
T005344,C01622,D0031,2025-04-15 05:41:00,Surajpur,Sector 45 Gurugram,17.1,62,SUV,Wallet,1.0,430.5,Completed,,4.1,4.9
T005345,C01241,D0108,2025-12-22 15:08:00,Noida Sector 78,DLF Phase 4,7.6,29,Sedan,Upi,1.0,222.0,Cancelled,No Driver Available,,
T005346,C00043,D0543,2025-03-24 06:06:00,Preet Vihar,AIIMS,29.8,126,Mini,Upi,1.0,749.0,Completed,,3.7,3.1
T005347,C02676,D0130,2025-10-22 22:54:00,Alpha 1,Mohan Nagar,1.9,5,Sedan,UPI,1.2,106.2,Completed,,4.1,4.1
T005348,C01295,D0243,2025-05-14 12:31:00,Sector 29 Gurugram,Connaught Place,18.0,79,Auto,CASH,2.0,956.0,Completed,,4.3,4.5
T005349,C00290,D0393,2025-02-04 07:07:00,Sector 14 Gurugram,Kalkaji,28.2,96,Mini,upi,1.5,997.5,Completed,,3.9,3.4
T005350,C01731,D0413,2025-11-10 16:30:00,Old Delhi Railway Station,DLF Phase 3,26.7,75,Mini,Cash,1.0,600.5,Completed,,4.8,4.1
T005351,C01177,D0312,2025-06-09 12:04:00,Red Fort,Film City Noida,17.5,70,Sedan,cash,1.0,452.5,Completed,,4.2,3.7
T005352,C01878,D0069,2025-12-15 02:28:00,Manesar,Karol Bagh,9.5,41,Mini,cash,2.0,549.0,Cancelled,No Driver Available,,
T005353,C02599,D0073,2025-07-06 06:24:00,South Extension,New Delhi Railway Station,10.7,28,Mini,Cash,2.0,533.0,Completed,,3.1,4.7
T005354,C00620,D0097,2025-12-17 16:07:00,MG Road,Noida Sector 15,24.3,100,Sedan,upi,1.0,614.5,Completed,,4.8,3.8
T005355,C00445,D0012,2025-01-30 15:08:00,Noida Sector 78,Model Town,14.5,47,Sedan,CASH,2.0,723.0,Completed,,3.1,4.8
T005356,C01193,D0059,2025-11-25 13:18:00,Dwarka,Model Town,10.8,43,Mini,cash,2.0,596.0,Completed,,4.9,3.7
T005357,C02963,D0138,2025-09-15 05:30:00,Ambience Mall,Greater Kailash,19.0,77,SUV,upi,1.5,733.5,Completed,,3.2,3.8
T005358,C01772,D0291,2025-11-02 15:10:00,Sector 45 Gurugram,Old Delhi Railway Station,16.2,48,Sedan,CASH,1.0,389.0,Cancelled,No Driver Available,,
T005359,C01318,D0508,2025-06-03 22:35:00,Pragati Maidan,Mohan Nagar,4.1,18,Bike,Cash,1.0,147.5,Completed,,4.8,3.7
T005360,C02370,D0204,2025-04-25 08:23:00,Ambience Mall,Ecotech,6.4,28,SUV,upi,1.5,303.0,Completed,,4.0,3.2
T005361,C02421,D0259,2025-07-16 23:28:00,DLF Phase 4,ITO,13.5,57,Auto,Upi,1.5,549.75,Completed,,4.5,4.3
T005362,C00745,D0318,2025-11-28 14:26:00,Alpha 1,Dwarka,14.7,46,Mini,Wallet,2.0,725.0,Completed,,3.7,4.3
T005363,C00778,D0096,2025-06-15 23:17:00,Noida Sector 63,AIIMS,13.3,50,Bike,upi,1.0,349.5,Completed,,3.4,3.9
T005364,C00051,D0444,2025-03-17 19:18:00,IFFCO Chowk,Vaishali,9.0,27,Auto,Upi,2.0,478.0,Completed,,4.6,3.3
T005365,C01453,D0331,2025-12-08 15:24:00,Kaushambi,Vaishali,17.9,72,Bike,CASH,1.2,555.0,Completed,,3.1,4.2
T005366,C02165,D0256,2025-12-12 06:45:00,Vasant Kunj,Noida Sector 37,22.8,96,Bike,Credit Card,1.5,876.0,Cancelled,Driver Cancelled,,
T005367,C00275,D0320,2025-05-20 15:07:00,Pragati Maidan,Cyber Hub,22.5,82,SUV,Wallet,1.2,661.8,Completed,,4.3,3.2
T005368,C01060,D0280,2025-06-18 19:23:00,MG Road,Raj Nagar Extension,12.4,37,Sedan,Wallet,1.5,465.0,Completed,,3.9,
T005369,C02082,D0289,2025-02-22 04:58:00,Noida Sector 15,Aerocity,24.9,78,Auto,CASH,1.0,579.5,Completed,,3.3,4.2
T005370,C00714,D0139,2025-08-25 12:37:00,MG Road,Wave City Center,6.5,24,Bike,Wallet,1.0,195.5,Completed,,3.4,4.0
T005371,C01143,D0346,2025-12-14 07:08:00,Sector 29 Gurugram,Noida Sector 78,3.7,12,Sedan,Wallet,1.0,129.5,Completed,,5.0,3.5
T005372,C02314,D0228,2025-11-24 22:39:00,Anand Vihar ISBT,Mandi House,19.6,55,Sedan,upi,2.0,908.0,Completed,,4.0,3.0
T005373,C01287,D0271,2025-09-09 01:03:00,IFFCO Chowk,Noida Sector 63,27.9,116,SUV,Wallet,1.5,1050.75,Completed,,4.9,4.6
T005374,C00019,D0144,2025-10-16 13:41:00,Defence Colony,Janakpuri,24.7,98,Sedan,Cash,2.0,1233.0,Completed,,3.5,3.8
T005375,C01061,D0050,2025-10-24 14:26:00,Nehru Place,DLF Phase 3,16.8,47,Mini,Upi,1.0,396.0,Completed,,4.5,4.1
T005376,C00722,D0421,2025-05-06 03:01:00,Sohna Road,Bisrakh,12.8,45,Bike,CASH,1.0,332.0,Completed,,4.9,3.6
T005377,C01803,D0505,2025-05-10 17:59:00,Beta 1,Sohna Road,22.9,60,Sedan,Upi,1.2,616.2,Completed,,4.9,3.6
T005378,C00669,D0532,2025-02-16 04:29:00,Wave City Center,RK Puram,4.3,14,SUV,cash,1.2,171.0,Completed,,4.4,4.6
T005379,C00690,D0493,2025-10-02 19:41:00,DLF Phase 4,New Delhi Railway Station,6.5,23,Auto,Wallet,1.5,290.25,Completed,,3.3,3.3
T005380,C01431,D0514,2025-02-11 08:01:00,Cyber Hub,Noida Sector 15,10.5,27,Auto,UPI,1.0,261.5,Completed,,4.7,4.9
T005381,C02615,D0379,2025-04-20 03:27:00,Laxmi Nagar,Noida City Centre,2.4,8,Mini,cash,2.0,204.0,Completed,,4.1,4.1
T005382,C01910,D0347,2025-04-08 22:17:00,Dwarka,Wave City Center,19.7,73,Mini,Upi,1.0,491.5,Completed,,4.1,3.6
T005383,C01541,D0557,2025-09-19 21:36:00,Airport T3,Nehru Place,5.0,22,Bike,Wallet,1.0,169.0,Completed,,3.2,5.0
T005384,C00145,D0562,2025-04-06 04:59:00,Delta 1,South Extension,17.4,45,Auto,cash,1.0,401.0,Completed,,4.1,4.0
T005385,C01470,D0254,2025-04-19 12:28:00,Manesar,Delta 1,7.7,27,Bike,CASH,1.0,219.5,Completed,,3.5,3.1
T005386,C02229,D0420,2025-09-07 20:55:00,Beta 1,Jama Masjid,7.1,27,Mini,Cash,1.0,210.5,Completed,,4.4,3.2
T005387,C02886,D0102,2025-11-10 13:51:00,Huda City Centre,Pari Chowk,23.5,77,Bike,Wallet,1.0,556.5,Completed,,3.6,4.0
